station_uuid,timestamp,e5,e10,diesel,e5_change,e10_change,diesel_change
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-19T07:25:33,1.703,1.628,1.681,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-19T11:03:51,1.701,1.626,1.683,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-19T13:05:57,1.687,1.612,1.667,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-19T16:34:35,1.658,1.583,1.638,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-19T20:01:48,1.634,1.559,1.618,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-19T22:31:06,1.644,1.569,1.62,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-20T01:33:55,1.668,1.593,1.653,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-20T04:50:28,1.692,1.617,1.677,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-20T06:59:55,1.713,1.638,1.701,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-20T09:30:44,1.726,1.651,1.703,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-20T12:22:45,1.707,1.632,1.686,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-20T16:05:16,1.675,1.6,1.652,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-20T19:02:01,1.653,1.578,1.633,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-20T22:22:35,1.664,1.589,1.642,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-21T00:55:18,1.674,1.599,1.656,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-21T04:07:12,1.709,1.634,1.691,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-21T06:09:22,1.724,1.649,1.703,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-21T09:19:55,1.72,1.645,1.703,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-21T13:11:30,1.7,1.625,1.677,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-21T16:40:36,1.672,1.597,1.648,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-21T19:11:17,1.664,1.589,1.641,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-21T21:52:43,1.664,1.589,1.643,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-22T00:27:45,1.667,1.592,1.646,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-22T03:09:56,1.688,1.613,1.668,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-22T07:06:44,1.707,1.632,1.689,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-22T10:19:36,1.707,1.632,1.688,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-22T14:18:39,1.672,1.597,1.653,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-22T17:06:47,1.644,1.569,1.621,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-22T20:18:42,1.637,1.562,1.622,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-22T23:50:06,1.635,1.56,1.614,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-23T03:33:11,1.655,1.58,1.629,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-23T05:54:30,1.669,1.594,1.648,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-23T08:50:11,1.693,1.618,1.668,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-23T11:39:25,1.668,1.593,1.647,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-23T14:53:49,1.648,1.573,1.631,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-23T17:23:48,1.621,1.546,1.601,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-23T20:08:15,1.604,1.529,1.578,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-23T23:50:17,1.615,1.54,1.6,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-24T02:11:18,1.645,1.57,1.623,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-24T04:36:09,1.671,1.596,1.655,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-24T08:34:55,1.68,1.605,1.663,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-24T11:14:40,1.685,1.61,1.668,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-24T15:10:10,1.649,1.574,1.636,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-24T18:53:37,1.619,1.544,1.6,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-24T22:19:32,1.63,1.555,1.609,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-25T01:17:14,1.653,1.578,1.636,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-25T04:55:55,1.677,1.602,1.653,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-25T07:47:21,1.699,1.624,1.681,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-25T11:26:22,1.686,1.611,1.664,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-25T15:15:56,1.656,1.581,1.637,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-25T18:32:58,1.643,1.568,1.623,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-25T21:08:24,1.639,1.564,1.614,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-26T00:16:36,1.658,1.583,1.638,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-26T03:01:06,1.688,1.613,1.675,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-26T05:20:06,1.701,1.626,1.679,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-26T08:43:30,1.717,1.642,1.7,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-26T11:59:55,1.71,1.635,1.688,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-26T15:26:27,1.679,1.604,1.659,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-26T18:40:40,1.658,1.583,1.639,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-26T21:25:35,1.647,1.572,1.627,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-27T00:28:37,1.683,1.608,1.665,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-27T03:05:44,1.7,1.625,1.685,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-27T06:40:27,1.718,1.643,1.703,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-27T10:21:15,1.719,1.644,1.695,1,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-27T12:48:39,1.712,1.637,1.694,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-27T14:56:43,1.683,1.608,1.662,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-27T18:41:26,1.66,1.585,1.64,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-27T22:10:10,1.661,1.586,1.639,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-28T01:32:55,1.686,1.611,1.665,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-28T03:55:43,1.711,1.636,1.694,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-28T06:58:25,1.727,1.652,1.705,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-28T10:02:51,1.723,1.648,1.706,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-28T12:26:26,1.714,1.639,1.692,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-28T15:24:54,1.679,1.604,1.656,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-28T17:38:17,1.669,1.594,1.65,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-28T20:33:02,1.712,1.637,1.692,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-28T23:33:54,1.717,1.642,1.699,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-29T02:06:56,1.727,1.652,1.71,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-29T06:04:12,1.76,1.685,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-29T08:23:47,1.763,1.688,1.744,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-29T12:14:49,1.747,1.672,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-29T15:46:22,1.719,1.644,1.699,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-29T18:50:00,1.705,1.63,1.683,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-29T21:08:46,1.7,1.625,1.675,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-30T00:21:59,1.711,1.636,1.688,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-30T03:55:34,1.73,1.655,1.709,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-30T07:38:18,1.752,1.677,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-30T10:32:16,1.747,1.672,1.729,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-30T14:03:44,1.72,1.645,1.703,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-30T17:35:47,1.682,1.607,1.66,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-06-30T21:01:47,1.677,1.602,1.658,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-01T00:08:59,1.686,1.611,1.67,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-01T03:51:45,1.715,1.64,1.691,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-01T06:48:08,1.741,1.666,1.722,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-01T10:10:40,1.735,1.66,1.713,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-01T12:22:51,1.723,1.648,1.706,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-01T16:13:41,1.691,1.616,1.668,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-01T19:03:20,1.679,1.604,1.661,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-01T21:27:20,1.68,1.605,1.66,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-02T00:31:03,1.708,1.633,1.688,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-02T02:39:13,1.713,1.638,1.697,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-02T05:32:43,1.741,1.666,1.724,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-02T08:28:01,1.753,1.678,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-02T10:30:47,1.744,1.669,1.726,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-02T13:29:09,1.73,1.655,1.71,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-02T16:21:37,1.695,1.62,1.675,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-02T19:56:26,1.683,1.608,1.663,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-02T23:53:20,1.681,1.606,1.66,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-03T03:34:54,1.744,1.669,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-03T07:06:57,1.763,1.688,1.746,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-03T10:52:37,1.754,1.679,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-03T13:55:56,1.739,1.664,1.716,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-03T15:58:31,1.718,1.643,1.7,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-03T18:49:47,1.698,1.623,1.683,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-03T21:28:58,1.692,1.617,1.669,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-04T01:14:36,1.725,1.65,1.709,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-04T03:39:21,1.74,1.665,1.723,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-04T06:44:09,1.755,1.68,1.738,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-04T09:11:46,1.764,1.689,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-04T11:37:50,1.763,1.688,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-04T14:30:35,1.731,1.656,1.711,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-04T17:16:14,1.703,1.628,1.684,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-04T20:01:54,1.694,1.619,1.678,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-04T22:16:30,1.701,1.626,1.684,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-05T01:29:05,1.719,1.644,1.704,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-05T04:12:16,1.752,1.677,1.734,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-05T06:13:09,1.758,1.683,1.734,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-05T09:53:32,1.772,1.697,1.75,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-05T13:53:29,1.751,1.676,1.724,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-05T16:26:27,1.722,1.647,1.704,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-05T18:56:20,1.708,1.633,1.687,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-05T21:03:41,1.706,1.631,1.682,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-05T23:48:17,1.71,1.635,1.698,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-06T03:17:19,1.731,1.656,1.717,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-06T05:30:27,1.749,1.674,1.724,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-06T08:02:16,1.752,1.677,1.729,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-06T11:48:56,1.748,1.673,1.73,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-06T15:00:45,1.713,1.638,1.693,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-06T18:48:25,1.704,1.629,1.676,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-06T22:31:09,1.702,1.627,1.685,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-07T01:47:34,1.708,1.633,1.691,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-07T04:31:26,1.732,1.657,1.709,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-07T08:01:17,1.749,1.674,1.734,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-07T10:28:21,1.754,1.679,1.736,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-07T14:14:47,1.724,1.649,1.702,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-07T18:11:39,1.685,1.61,1.664,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-07T21:57:41,1.684,1.609,1.662,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-08T01:49:50,1.71,1.635,1.688,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-08T03:55:36,1.727,1.652,1.713,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-08T06:15:02,1.743,1.668,1.722,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-08T08:56:18,1.743,1.668,1.721,0,0,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-08T12:10:51,1.734,1.659,1.716,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-08T15:43:05,1.705,1.63,1.685,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-08T18:41:34,1.687,1.612,1.664,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-08T21:22:39,1.686,1.611,1.661,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-08T23:37:48,1.688,1.613,1.668,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-09T02:43:51,1.729,1.654,1.701,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-09T04:53:48,1.737,1.662,1.717,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-09T08:46:45,1.761,1.686,1.741,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-09T12:14:46,1.742,1.667,1.721,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-09T15:57:57,1.711,1.636,1.692,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-09T19:01:40,1.696,1.621,1.677,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-09T22:17:47,1.689,1.614,1.673,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-10T01:30:56,1.73,1.655,1.717,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-10T05:24:48,1.772,1.697,1.755,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-10T07:41:08,1.774,1.699,1.754,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-10T10:47:50,1.774,1.699,1.755,0,0,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-10T13:37:04,1.747,1.672,1.723,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-10T17:13:55,1.711,1.636,1.689,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-10T19:37:07,1.71,1.635,1.694,1,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-10T22:10:16,1.704,1.629,1.686,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-11T01:03:28,1.733,1.658,1.713,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-11T03:17:33,1.753,1.678,1.728,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-11T05:53:24,1.767,1.692,1.744,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-11T08:01:51,1.782,1.707,1.761,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-11T10:47:38,1.789,1.714,1.771,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-11T13:57:50,1.763,1.688,1.743,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-11T16:10:12,1.734,1.659,1.712,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-11T18:53:42,1.724,1.649,1.707,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-11T22:10:16,1.727,1.652,1.711,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-12T00:43:22,1.748,1.673,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-12T02:53:21,1.756,1.681,1.734,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-12T05:52:44,1.773,1.698,1.754,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-12T09:00:01,1.778,1.703,1.761,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-12T12:51:03,1.766,1.691,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-12T16:00:08,1.722,1.647,1.699,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-12T19:20:50,1.705,1.63,1.685,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-12T22:55:25,1.705,1.63,1.683,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-13T02:48:14,1.722,1.647,1.702,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-13T05:56:16,1.753,1.678,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-13T09:46:45,1.756,1.681,1.736,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-13T12:28:02,1.75,1.675,1.734,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-13T14:33:46,1.729,1.654,1.709,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-13T18:06:16,1.692,1.617,1.674,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-13T20:48:06,1.684,1.609,1.661,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-14T00:16:53,1.697,1.622,1.683,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-14T02:29:02,1.707,1.632,1.685,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-14T05:14:57,1.737,1.662,1.714,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-14T08:51:40,1.747,1.672,1.726,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-14T12:01:29,1.733,1.658,1.71,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-14T15:32:18,1.705,1.63,1.685,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-14T18:44:03,1.683,1.608,1.664,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-14T22:09:58,1.682,1.607,1.668,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-15T01:47:43,1.704,1.629,1.688,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-15T03:57:35,1.727,1.652,1.702,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-15T06:30:26,1.753,1.678,1.725,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-15T08:59:52,1.758,1.683,1.74,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-15T11:02:22,1.744,1.669,1.722,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-15T14:08:31,1.713,1.638,1.69,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-15T17:55:09,1.688,1.613,1.664,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-15T21:52:58,1.677,1.602,1.663,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-16T00:31:24,1.703,1.628,1.682,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-16T04:14:35,1.737,1.662,1.723,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-16T07:48:42,1.756,1.681,1.736,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-16T11:25:34,1.743,1.668,1.721,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-16T15:23:46,1.709,1.634,1.689,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-16T18:38:02,1.687,1.612,1.668,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-16T21:45:07,1.681,1.606,1.666,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-17T00:02:51,1.712,1.637,1.686,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-17T03:30:11,1.731,1.656,1.712,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-17T07:23:19,1.764,1.689,1.739,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-17T10:02:59,1.767,1.692,1.741,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-17T12:20:17,1.742,1.667,1.726,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-17T15:45:44,1.725,1.65,1.71,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-17T18:59:24,1.69,1.615,1.67,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-17T22:30:28,1.697,1.622,1.681,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-18T01:29:52,1.725,1.65,1.698,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-18T04:16:21,1.747,1.672,1.725,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-18T06:57:33,1.764,1.689,1.747,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-18T09:19:42,1.765,1.69,1.754,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-18T12:35:39,1.751,1.676,1.735,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-18T16:33:30,1.709,1.634,1.69,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-18T20:29:08,1.693,1.618,1.679,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-18T23:36:44,1.706,1.631,1.686,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-19T02:51:14,1.735,1.66,1.72,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000003,2026-07-19T06:03:12,1.764,1.689,1.741,1,1,1
